,CBSA,Title,MetroMicro,Pop2018,COVIDEnd,AttackRate,r,dataset,remove_deaths,filtering
6572,13940,"Blackfoot, ID",Micropolitan Statistical Area,46236,1,,,1point3acres,True,Chicago
6573,13980,"Blacksburg-Christiansburg, VA",Metropolitan Statistical Area,168234,2,,,1point3acres,True,Chicago
6574,14010,"Bloomington, IL",Metropolitan Statistical Area,172828,16,,,1point3acres,True,Chicago
6575,14020,"Bloomington, IN",Metropolitan Statistical Area,167762,36,,,1point3acres,True,Chicago
6576,14100,"Bloomsburg-Berwick, PA",Metropolitan Statistical Area,83696,16,,,1point3acres,True,Chicago
6577,14140,"Bluefield, WV-VA",Micropolitan Statistical Area,106279,4,,,1point3acres,True,Chicago
6578,14180,"Blytheville, AR",Micropolitan Statistical Area,41239,0,,,1point3acres,True,Chicago
6579,14220,"Bogalusa, LA",Micropolitan Statistical Area,46582,21,,,1point3acres,True,Chicago
6580,14260,"Boise City, ID",Metropolitan Statistical Area,730426,212,0.3327375976600713,0.9884264846122881,1point3acres,True,Chicago
6581,14300,"Bonham, TX",Micropolitan Statistical Area,35286,1,,,1point3acres,True,Chicago
6582,14380,"Boone, NC",Micropolitan Statistical Area,55945,5,,,1point3acres,True,Chicago
6583,14420,"Borger, TX",Micropolitan Statistical Area,21198,0,,,1point3acres,True,Chicago
6584,14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,4875390,4025,0.2321822582184402,0.9889167141072142,1point3acres,True,Chicago
6585,14500,"Boulder, CO",Metropolitan Statistical Area,326078,99,,,1point3acres,True,Chicago
6586,14540,"Bowling Green, KY",Metropolitan Statistical Area,177432,14,,,1point3acres,True,Chicago
6587,14580,"Bozeman, MT",Micropolitan Statistical Area,111876,69,0.30950563720617225,0.9853062126648787,1point3acres,True,Chicago
6588,14620,"Bradford, PA",Micropolitan Statistical Area,40968,0,,,1point3acres,True,Chicago
6589,14660,"Brainerd, MN",Micropolitan Statistical Area,94408,1,,,1point3acres,True,Chicago
6590,14700,"Branson, MO",Micropolitan Statistical Area,55852,2,,,1point3acres,True,Chicago
6591,14720,"Breckenridge, CO",Micropolitan Statistical Area,31007,14,0.1278991961769762,0.8827507210384246,1point3acres,True,Chicago
6592,14740,"Bremerton-Silverdale-Port Orchard, WA",Metropolitan Statistical Area,269805,56,0.19177036958818947,0.9773463458275058,1point3acres,True,Chicago
6593,14780,"Brenham, TX",Micropolitan Statistical Area,35108,8,,,1point3acres,True,Chicago
6594,14820,"Brevard, NC",Micropolitan Statistical Area,34215,3,,,1point3acres,True,Chicago
6595,14860,"Bridgeport-Stamford-Norwalk, CT",Metropolitan Statistical Area,943823,1424,0.3055945638655832,0.9844125929754217,1point3acres,True,Chicago
6596,15020,"Brookhaven, MS",Micropolitan Statistical Area,34205,9,,,1point3acres,True,Chicago
6597,15060,"Brookings, OR",Micropolitan Statistical Area,22813,0,,,1point3acres,True,Chicago
6598,15100,"Brookings, SD",Micropolitan Statistical Area,35232,1,,,1point3acres,True,Chicago
6599,15140,"Brownsville, TN",Micropolitan Statistical Area,17335,2,,,1point3acres,True,Chicago
6600,15180,"Brownsville-Harlingen, TX",Metropolitan Statistical Area,423908,20,,,1point3acres,True,Chicago
6601,15220,"Brownwood, TX",Micropolitan Statistical Area,37924,3,,,1point3acres,True,Chicago
6602,15260,"Brunswick, GA",Metropolitan Statistical Area,118456,17,,,1point3acres,True,Chicago
6603,15340,"Bucyrus-Galion, OH",Micropolitan Statistical Area,41550,5,,,1point3acres,True,Chicago
6604,15380,"Buffalo-Cheektowaga, NY",Metropolitan Statistical Area,1130152,496,,,1point3acres,True,Chicago
6605,15420,"Burley, ID",Micropolitan Statistical Area,44689,2,,,1point3acres,True,Chicago
6606,15460,"Burlington, IA-IL",Micropolitan Statistical Area,45847,1,,,1point3acres,True,Chicago
6607,15500,"Burlington, NC",Metropolitan Statistical Area,166436,7,,,1point3acres,True,Chicago
6608,15540,"Burlington-South Burlington, VT",Metropolitan Statistical Area,221083,122,0.3066245994961947,0.9799269419228314,1point3acres,True,Chicago
6609,15580,"Butte-Silver Bow, MT",Micropolitan Statistical Area,34993,9,0.16457720036670304,0.9456086856708967,1point3acres,True,Chicago
6610,15620,"Cadillac, MI",Micropolitan Statistical Area,48579,2,,,1point3acres,True,Chicago
6611,15660,"Calhoun, GA",Micropolitan Statistical Area,57685,14,0.14299400080443206,0.9822947674203472,1point3acres,True,Chicago
6612,15680,"California-Lexington Park, MD",Metropolitan Statistical Area,112664,9,,,1point3acres,True,Chicago
6613,15700,"Cambridge, MD",Micropolitan Statistical Area,31998,0,,,1point3acres,True,Chicago
6614,15740,"Cambridge, OH",Micropolitan Statistical Area,39022,0,,,1point3acres,True,Chicago
6615,15780,"Camden, AR",Micropolitan Statistical Area,28883,0,,,1point3acres,True,Chicago
6616,15820,"Campbellsville, KY",Micropolitan Statistical Area,36598,0,,,1point3acres,True,Chicago
6617,15860,"Cañon City, CO",Micropolitan Statistical Area,48021,2,,,1point3acres,True,Chicago
6618,15940,"Canton-Massillon, OH",Metropolitan Statistical Area,398655,47,0.1882453259257112,0.9886765602760502,1point3acres,True,Chicago
6619,15980,"Cape Coral-Fort Myers, FL",Metropolitan Statistical Area,754610,165,0.27659409236964383,0.9895079934248734,1point3acres,True,Chicago
6620,16020,"Cape Girardeau, MO-IL",Metropolitan Statistical Area,96982,14,,,1point3acres,True,Chicago
6621,16060,"Carbondale-Marion, IL",Metropolitan Statistical Area,136931,4,,,1point3acres,True,Chicago
6622,16100,"Carlsbad-Artesia, NM",Micropolitan Statistical Area,57900,3,,,1point3acres,True,Chicago
6623,16140,"Carroll, IA",Micropolitan Statistical Area,20154,1,,,1point3acres,True,Chicago
6624,16180,"Carson City, NV",Metropolitan Statistical Area,55414,0,,,1point3acres,True,Chicago
6625,16220,"Casper, WY",Metropolitan Statistical Area,79115,9,,,1point3acres,True,Chicago
6626,16260,"Cedar City, UT",Micropolitan Statistical Area,52775,0,,,1point3acres,True,Chicago
6627,16300,"Cedar Rapids, IA",Metropolitan Statistical Area,272295,77,,,1point3acres,True,Chicago
6628,16340,"Cedartown, GA",Micropolitan Statistical Area,42470,14,0.19347149156790022,0.9559374617651101,1point3acres,True,Chicago
6629,16380,"Celina, OH",Micropolitan Statistical Area,40959,2,,,1point3acres,True,Chicago
6630,16420,"Central City, KY",Micropolitan Statistical Area,30774,7,,,1point3acres,True,Chicago
6631,16460,"Centralia, IL",Micropolitan Statistical Area,37620,2,,,1point3acres,True,Chicago
6632,16500,"Centralia, WA",Micropolitan Statistical Area,79604,10,,,1point3acres,True,Chicago
6633,16540,"Chambersburg-Waynesboro, PA",Metropolitan Statistical Area,154835,12,,,1point3acres,True,Chicago
6634,16580,"Champaign-Urbana, IL",Metropolitan Statistical Area,226379,23,,,1point3acres,True,Chicago
6635,16620,"Charleston, WV",Metropolitan Statistical Area,260342,31,,,1point3acres,True,Chicago
6636,16660,"Charleston-Mattoon, IL",Micropolitan Statistical Area,61693,1,,,1point3acres,True,Chicago
6637,16700,"Charleston-North Charleston, SC",Metropolitan Statistical Area,787643,148,0.35389906382012554,0.9876000422941751,1point3acres,True,Chicago
6638,16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,2594090,588,0.31637365260514344,0.9764581739834898,1point3acres,True,Chicago
6639,16820,"Charlottesville, VA",Metropolitan Statistical Area,218233,38,,,1point3acres,True,Chicago
6640,16860,"Chattanooga, TN-GA",Metropolitan Statistical Area,560793,49,0.27987362490012857,0.9783830414472063,1point3acres,True,Chicago
6641,16940,"Cheyenne, WY",Metropolitan Statistical Area,98976,20,,,1point3acres,True,Chicago
6642,16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,9498716,4883,0.29673589206420725,0.9814748229778679,1point3acres,True,Chicago
6643,17020,"Chico, CA",Metropolitan Statistical Area,231256,8,,,1point3acres,True,Chicago
6644,17060,"Chillicothe, OH",Micropolitan Statistical Area,76931,1,,,1point3acres,True,Chicago
6645,17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,2212945,224,,,1point3acres,True,Chicago
6646,17220,"Clarksburg, WV",Micropolitan Statistical Area,92822,10,,,1point3acres,True,Chicago
6647,17260,"Clarksdale, MS",Micropolitan Statistical Area,22628,18,,,1point3acres,True,Chicago
6648,17300,"Clarksville, TN-KY",Metropolitan Statistical Area,305825,19,,,1point3acres,True,Chicago
6649,17340,"Clearlake, CA",Micropolitan Statistical Area,64382,0,,,1point3acres,True,Chicago
6650,17380,"Cleveland, MS",Micropolitan Statistical Area,31333,11,,,1point3acres,True,Chicago
6651,17420,"Cleveland, TN",Metropolitan Statistical Area,123625,9,,,1point3acres,True,Chicago
6652,17460,"Cleveland-Elyria, OH",Metropolitan Statistical Area,2057009,676,0.25999756282390496,0.9749408532571029,1point3acres,True,Chicago
6653,17500,"Clewiston, FL",Micropolitan Statistical Area,41556,3,,,1point3acres,True,Chicago
6654,17540,"Clinton, IA",Micropolitan Statistical Area,46518,2,,,1point3acres,True,Chicago
6655,17580,"Clovis, NM",Micropolitan Statistical Area,49437,3,,,1point3acres,True,Chicago
6656,17660,"Coeur d'Alene, ID",Metropolitan Statistical Area,161505,29,,,1point3acres,True,Chicago
6657,17700,"Coffeyville, KS",Micropolitan Statistical Area,32120,4,,,1point3acres,True,Chicago
6658,17740,"Coldwater, MI",Micropolitan Statistical Area,43622,0,,,1point3acres,True,Chicago
6659,17780,"College Station-Bryan, TX",Metropolitan Statistical Area,262431,47,,,1point3acres,True,Chicago
6660,17820,"Colorado Springs, CO",Metropolitan Statistical Area,738939,241,0.35413404172294866,0.9723361103475378,1point3acres,True,Chicago
6661,17860,"Columbia, MO",Metropolitan Statistical Area,207745,59,,,1point3acres,True,Chicago
6662,17900,"Columbia, SC",Metropolitan Statistical Area,832666,278,0.21611636985269403,0.9525142247927046,1point3acres,True,Chicago
6663,17980,"Columbus, GA-AL",Metropolitan Statistical Area,317922,21,,,1point3acres,True,Chicago
6664,18020,"Columbus, IN",Metropolitan Statistical Area,82753,10,,,1point3acres,True,Chicago
6665,18060,"Columbus, MS",Micropolitan Statistical Area,58930,10,,,1point3acres,True,Chicago
6666,18100,"Columbus, NE",Micropolitan Statistical Area,33363,1,,,1point3acres,True,Chicago
6667,18140,"Columbus, OH",Metropolitan Statistical Area,2106541,364,0.3615012673176843,0.9909719660128316,1point3acres,True,Chicago
6668,18180,"Concord, NH",Micropolitan Statistical Area,151132,22,,,1point3acres,True,Chicago
6669,18220,"Connersville, IN",Micropolitan Statistical Area,23047,7,,,1point3acres,True,Chicago
6670,18260,"Cookeville, TN",Micropolitan Statistical Area,112669,26,,,1point3acres,True,Chicago
6671,18300,"Coos Bay, OR",Micropolitan Statistical Area,64389,0,,,1point3acres,True,Chicago
6672,18380,"Cordele, GA",Micropolitan Statistical Area,22601,8,,,1point3acres,True,Chicago
6673,18420,"Corinth, MS",Micropolitan Statistical Area,36925,0,,,1point3acres,True,Chicago
6674,18460,"Cornelia, GA",Micropolitan Statistical Area,45388,0,,,1point3acres,True,Chicago
6675,18500,"Corning, NY",Micropolitan Statistical Area,95796,19,,,1point3acres,True,Chicago
6676,18580,"Corpus Christi, TX",Metropolitan Statistical Area,429158,33,,,1point3acres,True,Chicago
6677,18620,"Corsicana, TX",Micropolitan Statistical Area,49565,3,,,1point3acres,True,Chicago
6678,18660,"Cortland, NY",Micropolitan Statistical Area,47823,10,,,1point3acres,True,Chicago
6679,18700,"Corvallis, OR",Metropolitan Statistical Area,92101,9,,,1point3acres,True,Chicago
6680,18740,"Coshocton, OH",Micropolitan Statistical Area,36629,5,,,1point3acres,True,Chicago
6681,18780,"Craig, CO",Micropolitan Statistical Area,13188,4,,,1point3acres,True,Chicago
6682,18820,"Crawfordsville, IN",Micropolitan Statistical Area,38346,6,,,1point3acres,True,Chicago
6683,18860,"Crescent City, CA",Micropolitan Statistical Area,27828,0,,,1point3acres,True,Chicago
6684,18880,"Crestview-Fort Walton Beach-Destin, FL",Metropolitan Statistical Area,278644,51,0.2769899730812847,0.9568742392145504,1point3acres,True,Chicago
6685,18900,"Crossville, TN",Micropolitan Statistical Area,59673,11,,,1point3acres,True,Chicago
6686,18980,"Cullman, AL",Micropolitan Statistical Area,83442,8,,,1point3acres,True,Chicago
6687,19000,"Cullowhee, NC",Micropolitan Statistical Area,57572,1,,,1point3acres,True,Chicago
6688,19060,"Cumberland, MD-WV",Metropolitan Statistical Area,97915,0,,,1point3acres,True,Chicago
6689,19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,7470158,1159,0.26328611241896666,0.9896982254343895,1point3acres,True,Chicago
6690,19140,"Dalton, GA",Metropolitan Statistical Area,143983,11,,,1point3acres,True,Chicago
6691,19180,"Danville, IL",Metropolitan Statistical Area,76806,0,,,1point3acres,True,Chicago
6692,19220,"Danville, KY",Micropolitan Statistical Area,54744,1,,,1point3acres,True,Chicago
6693,19260,"Danville, VA",Micropolitan Statistical Area,101642,5,,,1point3acres,True,Chicago
6694,19300,"Daphne-Fairhope-Foley, AL",Metropolitan Statistical Area,218022,17,,,1point3acres,True,Chicago
6695,19340,"Davenport-Moline-Rock Island, IA-IL",Metropolitan Statistical Area,381451,26,,,1point3acres,True,Chicago
6696,19420,"Dayton, TN",Micropolitan Statistical Area,33044,0,,,1point3acres,True,Chicago
6697,19430,"Dayton-Kettering, OH",Metropolitan Statistical Area,806548,74,,,1point3acres,True,Chicago
6698,19460,"Decatur, AL",Metropolitan Statistical Area,152046,22,,,1point3acres,True,Chicago
6699,19500,"Decatur, IL",Metropolitan Statistical Area,104712,2,,,1point3acres,True,Chicago
6700,19540,"Decatur, IN",Micropolitan Statistical Area,35636,1,,,1point3acres,True,Chicago
6701,19580,"Defiance, OH",Micropolitan Statistical Area,38165,5,,,1point3acres,True,Chicago
6702,19620,"Del Rio, TX",Micropolitan Statistical Area,49208,5,,,1point3acres,True,Chicago
6703,19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metropolitan Statistical Area,659605,83,0.1925554658718446,0.9864694591592381,1point3acres,True,Chicago
6704,19700,"Deming, NM",Micropolitan Statistical Area,23963,0,,,1point3acres,True,Chicago
6705,19740,"Denver-Aurora-Lakewood, CO",Metropolitan Statistical Area,2932415,1295,0.2213946926114763,0.9965512224366058,1point3acres,True,Chicago
6706,19760,"DeRidder, LA",Micropolitan Statistical Area,37253,5,,,1point3acres,True,Chicago
6707,19780,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,692556,89,,,1point3acres,True,Chicago
6708,19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,4326442,3474,0.366661844357517,0.9649789131028759,1point3acres,True,Chicago
6709,19860,"Dickinson, ND",Micropolitan Statistical Area,31916,10,,,1point3acres,True,Chicago
6710,19940,"Dixon, IL",Micropolitan Statistical Area,34223,0,,,1point3acres,True,Chicago
6711,19980,"Dodge City, KS",Micropolitan Statistical Area,33888,1,,,1point3acres,True,Chicago
6712,20020,"Dothan, AL",Metropolitan Statistical Area,148245,9,,,1point3acres,True,Chicago
6713,20060,"Douglas, GA",Micropolitan Statistical Area,51390,10,,,1point3acres,True,Chicago
6714,20100,"Dover, DE",Metropolitan Statistical Area,178550,24,,,1point3acres,True,Chicago
6715,20140,"Dublin, GA",Micropolitan Statistical Area,63842,14,,,1point3acres,True,Chicago
6716,20180,"DuBois, PA",Micropolitan Statistical Area,79388,4,,,1point3acres,True,Chicago
6717,20220,"Dubuque, IA",Metropolitan Statistical Area,96854,20,,,1point3acres,True,Chicago
6718,20260,"Duluth, MN-WI",Metropolitan Statistical Area,289457,18,,,1point3acres,True,Chicago
6719,20300,"Dumas, TX",Micropolitan Statistical Area,21485,1,,,1point3acres,True,Chicago
6720,20340,"Duncan, OK",Micropolitan Statistical Area,43265,2,,,1point3acres,True,Chicago
6721,20420,"Durango, CO",Micropolitan Statistical Area,56310,21,,,1point3acres,True,Chicago
6722,20460,"Durant, OK",Micropolitan Statistical Area,47192,1,,,1point3acres,True,Chicago
6723,20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,635527,170,0.2757491528262597,0.9004433499790356,1point3acres,True,Chicago
6724,20540,"Dyersburg, TN",Micropolitan Statistical Area,37320,3,,,1point3acres,True,Chicago
6725,20580,"Eagle Pass, TX",Micropolitan Statistical Area,58485,1,,,1point3acres,True,Chicago
6726,20660,"Easton, MD",Micropolitan Statistical Area,36968,4,,,1point3acres,True,Chicago
6727,20700,"East Stroudsburg, PA",Metropolitan Statistical Area,169507,175,0.23548498148713404,0.9917889022845703,1point3acres,True,Chicago
6728,20740,"Eau Claire, WI",Metropolitan Statistical Area,168669,17,,,1point3acres,True,Chicago
6729,20780,"Edwards, CO",Micropolitan Statistical Area,54993,209,0.1614820464867026,0.9877759044570379,1point3acres,True,Chicago
6730,20820,"Effingham, IL",Micropolitan Statistical Area,34208,0,,,1point3acres,True,Chicago
6731,20900,"El Campo, TX",Micropolitan Statistical Area,41619,6,,,1point3acres,True,Chicago
6732,20940,"El Centro, CA",Metropolitan Statistical Area,181827,33,0.1878933897539968,0.9666120013714173,1point3acres,True,Chicago
6733,20980,"El Dorado, AR",Micropolitan Statistical Area,39126,8,,,1point3acres,True,Chicago
6734,21020,"Elizabeth City, NC",Micropolitan Statistical Area,53061,3,,,1point3acres,True,Chicago
6735,21060,"Elizabethtown-Fort Knox, KY",Metropolitan Statistical Area,153378,6,,,1point3acres,True,Chicago
6736,21120,"Elk City, OK",Micropolitan Statistical Area,21709,1,,,1point3acres,True,Chicago
6737,21140,"Elkhart-Goshen, IN",Metropolitan Statistical Area,205560,12,,,1point3acres,True,Chicago
6738,21180,"Elkins, WV",Micropolitan Statistical Area,28823,1,,,1point3acres,True,Chicago
6739,21220,"Elko, NV",Micropolitan Statistical Area,54463,3,,,1point3acres,True,Chicago
6740,21260,"Ellensburg, WA",Micropolitan Statistical Area,47364,9,0.07623097932368347,0.9661787933811135,1point3acres,True,Chicago
6741,21300,"Elmira, NY",Metropolitan Statistical Area,84254,15,,,1point3acres,True,Chicago
6742,21340,"El Paso, TX",Metropolitan Statistical Area,845553,46,0.23444570237083037,0.9827657018607142,1point3acres,True,Chicago
